orig.ident	nCount_Spatial	nFeature_Spatial	ident	in_tissue	row	col	imagerow	imagecol	cluster.init	spatial.cluster	TransformerST
SeuratProject	5117	2312	SeuratProject	1	28	120	3644	7331	3	3	9
SeuratProject	7176	2891	SeuratProject	1	6	14	1631	1536	3	3	5
SeuratProject	3995	1857	SeuratProject	1	54	112	6112	6926	3	3	4
SeuratProject	9704	3459	SeuratProject	1	34	118	4213	7230	3	3	10
SeuratProject	22299	5879	SeuratProject	1	51	83	5847	5344	3	10	3
SeuratProject	4239	1873	SeuratProject	1	35	123	4305	7503	3	3	1
SeuratProject	11005	3849	SeuratProject	1	25	127	3355	7709	3	3	9
SeuratProject	5329	2346	SeuratProject	1	61	99	6783	6227	3	3	2
SeuratProject	29693	6297	SeuratProject	1	41	79	4902	5115	10	10	1
SeuratProject	8540	3250	SeuratProject	1	15	23	2477	2036	3	3	1
SeuratProject	7184	2808	SeuratProject	1	50	126	5723	7684	3	3	9
SeuratProject	18266	5007	SeuratProject	1	38	126	4587	7670	3	3	0
SeuratProject	6868	2596	SeuratProject	1	36	122	4400	7450	3	3	4
SeuratProject	20209	5373	SeuratProject	1	34	6	4288	1133	3	3	0
SeuratProject	9148	3444	SeuratProject	1	40	98	4795	6148	3	6	10
SeuratProject	4182	1977	SeuratProject	1	40	36	4836	2773	3	3	2
SeuratProject	2822	1366	SeuratProject	1	10	44	1990	3174	3	3	2
SeuratProject	2662	1294	SeuratProject	1	32	80	4049	5159	3	3	1
SeuratProject	3854	1774	SeuratProject	1	51	35	5879	2731	3	3	2
SeuratProject	4645	2165	SeuratProject	1	15	45	2463	3234	3	3	5
SeuratProject	3300	1555	SeuratProject	1	25	29	3420	2374	3	3	0
SeuratProject	5031	1984	SeuratProject	1	45	93	5272	5882	3	3	4
SeuratProject	12560	3946	SeuratProject	1	40	108	4788	6692	3	10	6
SeuratProject	5469	2375	SeuratProject	1	43	99	5078	6206	3	3	1
SeuratProject	4364	1996	SeuratProject	1	32	96	4039	6030	3	3	1
SeuratProject	1748	943	SeuratProject	1	39	71	4718	4677	3	3	1
SeuratProject	2426	1287	SeuratProject	1	32	66	4059	4397	3	3	9
SeuratProject	22424	4768	SeuratProject	1	60	116	6677	7151	10	10	6
SeuratProject	4054	1887	SeuratProject	1	45	107	5262	6644	3	3	4
SeuratProject	3882	1773	SeuratProject	1	32	68	4057	4506	3	3	1
SeuratProject	10052	3815	SeuratProject	1	65	67	7183	4490	3	3	7
SeuratProject	3604	1644	SeuratProject	1	21	65	3017	4329	3	3	4
SeuratProject	7294	2800	SeuratProject	1	74	20	8067	1942	3	6	4
SeuratProject	14928	4621	SeuratProject	1	34	98	4227	6141	3	3	5
SeuratProject	2967	1465	SeuratProject	1	50	114	5731	7030	3	3	4
SeuratProject	3432	1632	SeuratProject	1	34	116	4215	7121	3	3	1
SeuratProject	3800	1733	SeuratProject	1	66	4	7320	1061	3	3	1
SeuratProject	5229	2166	SeuratProject	1	58	120	6485	7366	3	3	1
SeuratProject	6231	2553	SeuratProject	1	35	83	4331	5326	3	3	1
SeuratProject	20623	4527	SeuratProject	1	66	36	7299	2803	9	8	3
SeuratProject	8245	3297	SeuratProject	1	66	82	7268	5307	3	3	7
SeuratProject	3783	1722	SeuratProject	1	66	50	7290	3565	3	3	4
SeuratProject	9947	3801	SeuratProject	1	47	109	5451	6755	3	3	10
SeuratProject	5926	2612	SeuratProject	1	42	4	5047	1033	3	3	6
SeuratProject	5085	2223	SeuratProject	1	40	124	4777	7563	3	3	1
SeuratProject	3299	1585	SeuratProject	1	77	35	8341	2762	3	3	1
SeuratProject	3987	1722	SeuratProject	1	72	6	7887	1177	3	3	4
SeuratProject	6221	2492	SeuratProject	1	55	9	6275	1321	3	6	8
SeuratProject	8395	2926	SeuratProject	1	35	101	4319	6305	3	3	1
SeuratProject	4799	2113	SeuratProject	1	69	63	7565	4277	3	3	7
SeuratProject	9523	3104	SeuratProject	1	66	62	7282	4219	3	2	7
SeuratProject	10134	3662	SeuratProject	1	33	47	4166	3364	3	3	5
SeuratProject	6818	2895	SeuratProject	1	44	22	5225	2016	3	3	5
SeuratProject	23698	6083	SeuratProject	1	37	95	4513	5981	8	3	5
SeuratProject	5519	2251	SeuratProject	1	46	68	5383	4522	3	3	1
SeuratProject	9995	3548	SeuratProject	1	62	16	6934	1710	3	3	3
SeuratProject	5513	2331	SeuratProject	1	18	54	2741	3727	3	3	0
SeuratProject	5005	1863	SeuratProject	1	39	5	4762	1084	3	3	6
SeuratProject	17195	5272	SeuratProject	1	41	91	4894	5768	3	3	5
SeuratProject	3104	1482	SeuratProject	1	42	38	5025	2884	3	3	2
SeuratProject	7458	2891	SeuratProject	1	55	65	6238	4369	3	3	8
SeuratProject	7897	3304	SeuratProject	1	58	124	6482	7584	3	3	5
SeuratProject	8909	3196	SeuratProject	1	58	58	6527	3992	3	3	3
SeuratProject	11822	3940	SeuratProject	1	56	8	6371	1268	3	6	5
SeuratProject	11876	4217	SeuratProject	1	70	52	7667	3679	3	3	7
SeuratProject	2820	1416	SeuratProject	1	47	57	5485	3924	3	3	2
SeuratProject	22484	5606	SeuratProject	1	45	41	5307	3051	10	10	0
SeuratProject	3089	1466	SeuratProject	1	30	84	3857	5374	3	3	1
SeuratProject	14860	4745	SeuratProject	1	48	112	5543	6919	3	3	0
SeuratProject	27102	6671	SeuratProject	1	55	43	6252	3172	5	5	0
SeuratProject	4082	1701	SeuratProject	1	28	12	3716	1453	3	3	2
SeuratProject	5637	2362	SeuratProject	1	69	51	7573	3623	3	3	1
SeuratProject	2963	1423	SeuratProject	1	42	24	5034	2122	3	3	4
SeuratProject	7399	2852	SeuratProject	1	27	107	3558	6623	3	3	1
SeuratProject	16706	4482	SeuratProject	1	28	54	3688	3739	5	2	0
SeuratProject	4712	2073	SeuratProject	1	72	92	7830	5859	3	3	1
SeuratProject	22357	4749	SeuratProject	1	28	50	3690	3521	9	4	0
SeuratProject	13011	3743	SeuratProject	1	30	114	3837	7007	10	10	6
SeuratProject	25470	5814	SeuratProject	1	59	103	6591	6442	6	3	0
SeuratProject	4387	1866	SeuratProject	1	64	50	7100	3563	3	3	2
SeuratProject	7823	2986	SeuratProject	1	31	41	3981	3035	3	3	0
SeuratProject	20577	5513	SeuratProject	1	48	44	5589	3218	5	3	0
SeuratProject	2806	1450	SeuratProject	1	38	34	4648	2662	3	3	4
SeuratProject	18674	4803	SeuratProject	1	16	34	2565	2636	3	3	6
SeuratProject	3074	1496	SeuratProject	1	77	49	8332	3524	3	3	0
SeuratProject	9772	3497	SeuratProject	1	71	59	7757	4061	3	3	8
SeuratProject	6845	2700	SeuratProject	1	60	90	6695	5736	3	3	3
SeuratProject	5137	2392	SeuratProject	1	69	91	7546	5801	3	3	7
SeuratProject	6108	2708	SeuratProject	1	30	60	3873	4068	3	3	3
SeuratProject	32631	6663	SeuratProject	1	62	90	6884	5738	5	3	0
SeuratProject	6891	2852	SeuratProject	1	42	22	5035	2013	3	3	5
SeuratProject	9259	3194	SeuratProject	1	38	46	4640	3315	3	3	0
SeuratProject	7088	2991	SeuratProject	1	42	18	5038	1796	3	3	6
SeuratProject	12007	3975	SeuratProject	1	42	16	5039	1687	3	3	6
SeuratProject	11834	3216	SeuratProject	1	24	74	3296	4823	3	3	1
SeuratProject	5820	2064	SeuratProject	1	68	20	7499	1935	3	8	4
SeuratProject	7818	3063	SeuratProject	1	40	90	4800	5712	3	3	6
SeuratProject	5820	2376	SeuratProject	1	35	85	4330	5434	3	3	4
SeuratProject	4407	2043	SeuratProject	1	19	67	2827	4436	3	3	8
SeuratProject	7918	2628	SeuratProject	1	68	38	7487	2915	3	8	2
SeuratProject	2314	1185	SeuratProject	1	29	81	3764	5210	3	3	1
SeuratProject	6629	2662	SeuratProject	1	43	19	5132	1851	3	3	4
SeuratProject	5390	2190	SeuratProject	1	54	52	6152	3660	3	6	2
SeuratProject	2543	1280	SeuratProject	1	43	3	5143	980	3	3	2
SeuratProject	11397	3693	SeuratProject	1	20	76	2915	4927	3	3	9
SeuratProject	5381	2426	SeuratProject	1	51	71	5855	4691	3	3	8
SeuratProject	3558	1743	SeuratProject	1	72	78	7839	5096	3	3	7
SeuratProject	4090	1882	SeuratProject	1	45	75	5284	4902	3	3	1
SeuratProject	4726	2099	SeuratProject	1	33	119	4118	7283	3	3	1
SeuratProject	38112	6137	SeuratProject	1	62	34	6921	2690	10	10	6
SeuratProject	8812	3458	SeuratProject	1	57	63	6428	4263	3	3	1
SeuratProject	4443	1924	SeuratProject	1	71	67	7752	4497	3	3	7
SeuratProject	9641	3323	SeuratProject	1	39	127	4681	7725	3	3	1
SeuratProject	32319	7192	SeuratProject	1	55	105	6211	6546	8	3	3
SeuratProject	15630	4909	SeuratProject	1	16	20	2574	1874	3	3	0
SeuratProject	5038	2062	SeuratProject	1	20	70	2919	4600	3	3	3
SeuratProject	34560	6174	SeuratProject	1	52	82	5942	5291	10	10	6
SeuratProject	7062	2852	SeuratProject	1	45	13	5325	1527	3	3	5
SeuratProject	13782	4207	SeuratProject	1	46	46	5398	3324	3	10	6
SeuratProject	13749	3879	SeuratProject	1	60	32	6733	2579	3	10	6
SeuratProject	6471	2551	SeuratProject	1	50	40	5781	3002	3	3	5
SeuratProject	10444	3748	SeuratProject	1	31	67	3963	4450	3	6	0
SeuratProject	6260	2572	SeuratProject	1	41	123	4873	7510	3	3	4
SeuratProject	6724	2593	SeuratProject	1	27	41	3602	3030	3	3	0
SeuratProject	4908	2225	SeuratProject	1	68	76	7462	4983	3	3	7
SeuratProject	6454	2604	SeuratProject	1	22	70	3109	4603	3	3	1
SeuratProject	5546	2394	SeuratProject	1	12	54	2172	3720	3	3	8
SeuratProject	13219	4177	SeuratProject	1	12	66	2164	4373	3	3	5
SeuratProject	4184	1804	SeuratProject	1	43	43	5116	3158	3	3	2
SeuratProject	6400	2821	SeuratProject	1	67	101	7350	6343	3	3	10
SeuratProject	18834	5187	SeuratProject	1	53	21	6078	1972	5	5	0
SeuratProject	5174	1979	SeuratProject	1	11	17	2102	1705	3	3	4
SeuratProject	8282	2964	SeuratProject	1	42	76	4999	4953	3	3	0
SeuratProject	7208	2971	SeuratProject	1	52	90	5937	5726	3	3	9
SeuratProject	7083	2317	SeuratProject	1	70	26	7685	2264	3	8	3
SeuratProject	8745	3226	SeuratProject	1	45	95	5270	5990	3	3	8
SeuratProject	8430	3199	SeuratProject	1	57	61	6430	4154	3	3	3
SeuratProject	5588	2412	SeuratProject	1	66	72	7275	4763	3	3	7
SeuratProject	19941	5574	SeuratProject	1	27	127	3544	7711	3	3	0
SeuratProject	6786	2523	SeuratProject	1	64	70	7087	4652	6	6	7
SeuratProject	5236	2298	SeuratProject	1	21	41	3034	3023	3	3	0
SeuratProject	3416	1773	SeuratProject	1	38	66	4627	4404	3	3	1
SeuratProject	10946	3878	SeuratProject	1	62	26	6927	2254	3	3	6
SeuratProject	21785	5319	SeuratProject	1	62	66	6900	4432	6	3	0
SeuratProject	4110	1739	SeuratProject	1	6	16	1630	1645	3	3	2
SeuratProject	14286	4733	SeuratProject	1	24	102	3277	6347	3	3	10
SeuratProject	2629	1300	SeuratProject	1	39	35	4742	2717	3	3	2
SeuratProject	5020	2141	SeuratProject	1	14	46	2367	3287	3	3	8
SeuratProject	3350	1611	SeuratProject	1	20	68	2921	4492	3	3	8
SeuratProject	9751	3349	SeuratProject	1	23	107	3179	6618	3	3	3
SeuratProject	17091	4944	SeuratProject	1	26	18	3523	1777	3	3	3
SeuratProject	5387	2318	SeuratProject	1	62	80	6891	5194	3	3	1
SeuratProject	3568	1595	SeuratProject	1	7	19	1722	1809	3	3	2
SeuratProject	12279	4068	SeuratProject	1	58	20	6552	1923	3	3	3
SeuratProject	4502	2028	SeuratProject	1	37	73	4528	4784	3	3	1
SeuratProject	2990	1323	SeuratProject	1	72	44	7862	3246	3	3	4
SeuratProject	13860	4513	SeuratProject	1	22	122	3074	7433	3	3	3
SeuratProject	9409	2852	SeuratProject	1	29	41	3791	3032	6	6	0
SeuratProject	2389	1274	SeuratProject	1	77	47	8333	3415	3	3	4
SeuratProject	8088	3126	SeuratProject	1	50	78	5755	5071	3	3	5
SeuratProject	5571	2166	SeuratProject	1	66	56	7286	3892	3	3	7
SeuratProject	12716	4168	SeuratProject	1	54	106	6116	6600	3	3	3
SeuratProject	3910	1832	SeuratProject	1	44	58	5201	3975	3	3	2
SeuratProject	2265	1199	SeuratProject	1	39	61	4725	4133	3	3	2
SeuratProject	7630	2879	SeuratProject	1	56	12	6368	1485	3	6	8
SeuratProject	2483	1265	SeuratProject	1	28	76	3673	4936	3	3	1
SeuratProject	6129	2685	SeuratProject	1	26	38	3509	2866	3	3	0
SeuratProject	5470	2383	SeuratProject	1	55	47	6250	3389	3	3	0
SeuratProject	2869	1386	SeuratProject	1	51	55	5866	3820	3	3	2
SeuratProject	3521	1664	SeuratProject	1	64	100	7067	6285	3	3	2
SeuratProject	9700	3752	SeuratProject	1	60	82	6700	5300	3	3	5
SeuratProject	9150	3448	SeuratProject	1	42	12	5042	1469	3	3	6
SeuratProject	3631	1622	SeuratProject	1	19	51	2837	3565	3	3	2
SeuratProject	5690	2462	SeuratProject	1	23	27	3232	2263	3	3	0
SeuratProject	6746	2722	SeuratProject	1	46	108	5356	6699	3	3	8
SeuratProject	1546	815	SeuratProject	1	8	46	1799	3280	3	3	2
SeuratProject	18982	5010	SeuratProject	1	15	73	2444	4758	6	3	0
SeuratProject	5328	2372	SeuratProject	1	54	116	6109	7144	3	3	8
SeuratProject	9404	3447	SeuratProject	1	18	72	2729	4707	3	3	3
SeuratProject	6814	2877	SeuratProject	1	47	89	5464	5666	3	3	6
SeuratProject	6733	2625	SeuratProject	1	68	62	7471	4221	3	3	7
SeuratProject	5989	2660	SeuratProject	1	69	85	7550	5474	3	3	1
SeuratProject	3317	1589	SeuratProject	1	68	102	7444	6398	3	3	4
SeuratProject	3376	1619	SeuratProject	1	72	68	7846	4552	3	3	7
SeuratProject	5584	2123	SeuratProject	1	71	25	7780	2210	3	8	4
SeuratProject	17659	5197	SeuratProject	1	41	11	4948	1413	3	3	6
SeuratProject	3764	1756	SeuratProject	1	48	100	5551	6266	3	3	0
SeuratProject	9142	3355	SeuratProject	1	52	74	5948	4855	3	6	8
SeuratProject	5999	2709	SeuratProject	1	73	37	7961	2866	3	3	10
SeuratProject	8065	3253	SeuratProject	1	75	15	8165	1671	3	3	10
SeuratProject	7074	2583	SeuratProject	1	41	7	4951	1196	3	3	6
SeuratProject	7091	3016	SeuratProject	1	37	29	4557	2388	3	3	2
SeuratProject	11089	3902	SeuratProject	1	26	16	3524	1668	3	3	0
SeuratProject	3652	1618	SeuratProject	1	74	52	8046	3684	3	3	2
SeuratProject	7402	2754	SeuratProject	1	60	8	6749	1272	3	3	4
SeuratProject	8142	3047	SeuratProject	1	26	114	3458	7002	3	3	3
SeuratProject	8279	3181	SeuratProject	1	50	74	5758	4853	3	6	8
SeuratProject	5414	2412	SeuratProject	1	23	55	3214	3787	3	3	8
SeuratProject	13401	4523	SeuratProject	1	24	112	3270	6891	3	3	5
SeuratProject	12995	4066	SeuratProject	1	66	0	7323	844	3	3	10
SeuratProject	5285	2279	SeuratProject	1	36	14	4472	1571	3	3	9
SeuratProject	10423	3792	SeuratProject	1	67	7	7413	1226	3	3	10
SeuratProject	8013	3064	SeuratProject	1	59	91	6599	5789	3	3	8
SeuratProject	3768	1734	SeuratProject	1	38	58	4632	3968	3	3	4
SeuratProject	31426	6985	SeuratProject	1	20	120	2886	7322	8	3	0
SeuratProject	2749	1334	SeuratProject	1	76	94	8207	5972	3	3	2
SeuratProject	3401	1548	SeuratProject	1	71	81	7742	5259	3	3	7
SeuratProject	6892	2727	SeuratProject	1	62	112	6869	6936	3	3	9
SeuratProject	3406	1663	SeuratProject	1	34	86	4235	5488	3	3	9
SeuratProject	8360	3334	SeuratProject	1	35	33	4365	2604	3	3	5
SeuratProject	2313	1156	SeuratProject	1	29	79	3766	5101	3	3	1
SeuratProject	14023	4447	SeuratProject	1	25	125	3356	7600	3	3	1
SeuratProject	2801	1374	SeuratProject	1	10	50	1986	3500	3	3	2
SeuratProject	5468	2308	SeuratProject	1	43	93	5082	5879	3	3	4
SeuratProject	15975	4812	SeuratProject	1	21	109	2988	6724	3	3	3
SeuratProject	9469	3605	SeuratProject	1	65	101	7161	6340	3	3	3
SeuratProject	8277	3297	SeuratProject	1	11	57	2076	3882	3	3	5
SeuratProject	3765	1773	SeuratProject	1	73	51	7952	3628	3	3	4
SeuratProject	13506	4227	SeuratProject	1	30	18	3901	1782	5	5	0
SeuratProject	18171	5206	SeuratProject	1	34	30	4272	2439	5	5	3
SeuratProject	3682	1480	SeuratProject	1	9	23	1909	2029	3	3	0
SeuratProject	1328	746	SeuratProject	1	75	67	8131	4501	3	3	7
SeuratProject	18053	5104	SeuratProject	1	61	15	6839	1654	3	3	0
SeuratProject	5605	2495	SeuratProject	1	11	53	2078	3665	3	3	2
SeuratProject	23402	5975	SeuratProject	1	21	73	3012	4765	8	3	3
SeuratProject	38390	6992	SeuratProject	1	59	63	6618	4265	6	9	0
SeuratProject	7503	2868	SeuratProject	1	53	97	6027	6109	3	3	1
SeuratProject	4645	2099	SeuratProject	1	36	18	4470	1789	3	3	0
SeuratProject	6461	2734	SeuratProject	1	52	126	5913	7686	3	3	8
SeuratProject	3664	1743	SeuratProject	1	29	87	3760	5536	3	3	2
SeuratProject	13273	3992	SeuratProject	1	65	59	7189	4054	3	3	3
SeuratProject	8919	3395	SeuratProject	1	44	118	5160	7241	3	3	1
SeuratProject	5460	2324	SeuratProject	1	53	125	6008	7633	3	3	4
SeuratProject	4385	1975	SeuratProject	1	65	49	7196	3510	3	3	1
SeuratProject	10342	3896	SeuratProject	1	58	116	6488	7149	3	3	5
SeuratProject	6724	3035	SeuratProject	1	24	36	3321	2754	3	3	0
SeuratProject	11498	3866	SeuratProject	1	31	21	3994	1946	6	6	0
SeuratProject	13754	4541	SeuratProject	1	44	86	5182	5499	3	3	0
SeuratProject	3858	1735	SeuratProject	1	26	8	3529	1233	3	3	2
SeuratProject	14291	4507	SeuratProject	1	36	44	4452	3204	3	3	6
SeuratProject	3780	1750	SeuratProject	1	70	66	7658	4441	3	3	7
SeuratProject	2844	1386	SeuratProject	1	49	61	5672	4144	3	3	4
SeuratProject	5708	2319	SeuratProject	1	33	43	4169	3146	3	3	0
SeuratProject	4921	2032	SeuratProject	1	46	122	5347	7461	3	3	4
SeuratProject	5063	2185	SeuratProject	1	18	56	2739	3836	3	3	6
SeuratProject	10454	3926	SeuratProject	1	63	7	7034	1221	3	3	10
SeuratProject	4100	1783	SeuratProject	1	49	115	5636	7084	3	3	1
SeuratProject	4871	1763	SeuratProject	1	9	27	1906	2247	3	3	2
SeuratProject	4519	2140	SeuratProject	1	26	12	3527	1450	3	3	0
SeuratProject	5541	2413	SeuratProject	1	31	95	3944	5974	3	3	1
SeuratProject	3461	1675	SeuratProject	1	73	49	7953	3519	3	3	1
SeuratProject	5125	2277	SeuratProject	1	69	105	7537	6563	3	3	8
SeuratProject	8638	3000	SeuratProject	1	24	22	3330	1992	6	6	0
SeuratProject	5553	2275	SeuratProject	1	19	55	2835	3783	3	3	4
SeuratProject	33869	7111	SeuratProject	1	22	114	3079	6998	8	3	0
SeuratProject	8310	3384	SeuratProject	1	10	54	1983	3718	3	3	5
SeuratProject	10017	3415	SeuratProject	1	24	14	3336	1557	3	5	0
SeuratProject	5733	2415	SeuratProject	1	46	26	5411	2236	3	3	8
SeuratProject	3045	1369	SeuratProject	1	74	26	8063	2268	3	3	4
SeuratProject	5697	2333	SeuratProject	1	43	101	5077	6315	3	3	1
SeuratProject	8595	2982	SeuratProject	1	30	44	3884	3197	3	6	0
SeuratProject	1275	679	SeuratProject	1	7	39	1709	2898	3	3	2
SeuratProject	4152	1746	SeuratProject	1	59	25	6643	2196	3	3	2
SeuratProject	8425	3231	SeuratProject	1	64	90	7073	5740	3	3	1
SeuratProject	18171	5126	SeuratProject	1	18	76	2726	4925	3	3	5
SeuratProject	3372	1670	SeuratProject	1	30	68	3868	4503	3	3	1
SeuratProject	5556	2477	SeuratProject	1	62	76	6893	4976	3	3	7
SeuratProject	3513	1527	SeuratProject	1	17	69	2636	4542	3	3	4
SeuratProject	7443	2912	SeuratProject	1	24	52	3310	3625	3	3	9
SeuratProject	5173	2085	SeuratProject	1	62	110	6871	6827	3	3	2
SeuratProject	4523	1973	SeuratProject	1	26	96	3470	6023	3	3	1
SeuratProject	7090	2830	SeuratProject	1	20	36	2942	2750	3	3	0
SeuratProject	5202	2218	SeuratProject	1	41	103	4886	6421	3	3	4
SeuratProject	8593	3250	SeuratProject	1	34	28	4274	2331	3	3	0
SeuratProject	12619	3937	SeuratProject	1	24	24	3329	2101	6	6	0
SeuratProject	9597	3424	SeuratProject	1	60	58	6716	3994	3	3	3
SeuratProject	9197	3368	SeuratProject	1	11	21	2100	1923	3	3	8
SeuratProject	7764	2916	SeuratProject	1	33	93	4135	5868	3	3	1
SeuratProject	7638	2789	SeuratProject	1	64	116	7056	7156	3	3	6
SeuratProject	16187	4773	SeuratProject	1	48	78	5566	5069	3	2	3
SeuratProject	7299	3066	SeuratProject	1	34	16	4282	1677	3	3	9
SeuratProject	2516	1284	SeuratProject	1	34	78	4240	5052	3	3	1
SeuratProject	2284	1113	SeuratProject	1	43	31	5124	2504	3	3	2
SeuratProject	5262	2292	SeuratProject	1	44	54	5203	3757	3	3	4
SeuratProject	25121	5588	SeuratProject	1	19	115	2795	7049	6	3	0
SeuratProject	7708	3141	SeuratProject	1	52	64	5954	4311	3	3	8
SeuratProject	15903	4439	SeuratProject	1	61	45	6819	3287	3	10	6
SeuratProject	19799	5434	SeuratProject	1	48	80	5565	5177	3	2	0
SeuratProject	4720	2260	SeuratProject	1	76	22	8255	2053	3	3	8
SeuratProject	12671	4382	SeuratProject	1	46	86	5371	5502	3	3	6
SeuratProject	6404	2600	SeuratProject	1	13	21	2289	1925	3	3	0
SeuratProject	7639	3117	SeuratProject	1	20	28	2948	2314	3	3	0
SeuratProject	8253	3336	SeuratProject	1	73	1	7985	906	3	5	10
SeuratProject	2562	1253	SeuratProject	1	76	28	8251	2380	3	3	4
SeuratProject	1620	882	SeuratProject	1	77	95	8301	6028	3	3	1
SeuratProject	15904	4970	SeuratProject	1	22	98	3090	6127	3	3	5
SeuratProject	15278	4002	SeuratProject	1	31	15	3998	1619	6	6	3
SeuratProject	5039	2166	SeuratProject	1	38	94	4608	5928	3	3	4
SeuratProject	4226	1907	SeuratProject	1	47	127	5438	7735	3	3	4
SeuratProject	20677	4407	SeuratProject	1	58	38	6540	2903	10	10	0
SeuratProject	11441	4065	SeuratProject	1	62	94	6881	5956	3	3	5
SeuratProject	4888	2156	SeuratProject	1	34	26	4275	2222	3	3	8
SeuratProject	6700	2805	SeuratProject	1	47	91	5463	5775	3	3	5
SeuratProject	16138	4983	SeuratProject	1	22	112	3081	6889	3	3	3
SeuratProject	5399	2479	SeuratProject	1	61	73	6801	4812	3	3	10
SeuratProject	6301	2616	SeuratProject	1	38	74	4622	4839	3	3	5
SeuratProject	15411	4660	SeuratProject	1	26	64	3492	4281	5	5	3
SeuratProject	14180	4173	SeuratProject	1	13	33	2281	2578	3	10	6
SeuratProject	11009	3861	SeuratProject	1	51	87	5844	5562	3	3	8
SeuratProject	24707	5606	SeuratProject	1	52	18	5985	1807	6	3	3
SeuratProject	12847	4359	SeuratProject	1	27	17	3618	1724	3	3	0
SeuratProject	5400	2436	SeuratProject	1	46	8	5423	1256	3	3	5
SeuratProject	6207	2485	SeuratProject	1	22	60	3116	4058	3	3	0
SeuratProject	2583	1337	SeuratProject	1	41	63	4913	4244	3	3	2
SeuratProject	5467	2512	SeuratProject	1	27	35	3606	2703	3	3	0
SeuratProject	15074	4971	SeuratProject	1	38	82	4616	5275	3	3	5
SeuratProject	15532	4803	SeuratProject	1	26	20	3521	1886	5	5	0
SeuratProject	3701	1771	SeuratProject	1	46	70	5382	4631	3	3	1
SeuratProject	9638	3703	SeuratProject	1	15	59	2453	3996	3	3	5
SeuratProject	7948	3278	SeuratProject	1	55	121	6200	7417	3	3	1
SeuratProject	6028	2617	SeuratProject	1	35	75	4337	4890	3	3	10
SeuratProject	2803	1384	SeuratProject	1	20	48	2934	3403	3	3	2
SeuratProject	19473	5250	SeuratProject	1	38	86	4614	5492	3	3	0
SeuratProject	17264	5236	SeuratProject	1	38	54	4635	3750	3	3	0
SeuratProject	5533	2046	SeuratProject	1	71	27	7779	2319	3	8	1
SeuratProject	3295	1559	SeuratProject	1	55	69	6235	4587	3	3	4
SeuratProject	4451	1928	SeuratProject	1	67	51	7384	3621	3	3	1
SeuratProject	3074	1396	SeuratProject	1	6	22	1626	1971	3	3	4
SeuratProject	8065	3165	SeuratProject	1	47	85	5467	5448	3	3	9
SeuratProject	6927	2891	SeuratProject	1	55	95	6218	6002	3	3	9
SeuratProject	12002	3966	SeuratProject	1	40	16	4850	1684	3	3	6
SeuratProject	3972	1559	SeuratProject	1	72	38	7866	2919	3	6	4
SeuratProject	8187	3028	SeuratProject	1	27	7	3625	1179	3	3	0
SeuratProject	3210	1485	SeuratProject	1	7	15	1725	1591	3	3	2
SeuratProject	26573	6065	SeuratProject	1	19	75	2821	4871	8	3	3
SeuratProject	14397	4605	SeuratProject	1	23	95	3187	5965	3	3	5
SeuratProject	33368	6310	SeuratProject	1	48	46	5587	3327	9	3	0
SeuratProject	6346	2499	SeuratProject	1	50	46	5777	3329	3	3	9
SeuratProject	7206	2671	SeuratProject	1	39	111	4691	6854	3	3	6
SeuratProject	2694	1353	SeuratProject	1	75	47	8144	3413	3	3	7
SeuratProject	8689	3010	SeuratProject	1	61	107	6778	6662	3	3	3
SeuratProject	3406	1634	SeuratProject	1	46	12	5421	1474	3	3	2
SeuratProject	8906	3130	SeuratProject	1	46	64	5386	4304	3	3	1
SeuratProject	14440	4664	SeuratProject	1	54	44	6157	3225	3	3	5
SeuratProject	4861	1956	SeuratProject	1	41	115	4878	7074	3	3	1
SeuratProject	7524	3000	SeuratProject	1	45	87	5276	5555	3	3	8
SeuratProject	3641	1660	SeuratProject	1	21	49	3028	3458	3	3	2
SeuratProject	12933	4524	SeuratProject	1	50	86	5750	5506	3	3	5
SeuratProject	5397	2244	SeuratProject	1	35	15	4377	1624	3	3	4
SeuratProject	4049	1692	SeuratProject	1	11	25	2097	2140	3	3	2
SeuratProject	2292	1155	SeuratProject	1	74	42	8053	3139	3	3	2
SeuratProject	3712	1773	SeuratProject	1	52	68	5952	4529	3	3	1
SeuratProject	3811	1750	SeuratProject	1	24	44	3316	3190	3	3	0
SeuratProject	4839	2077	SeuratProject	1	25	45	3410	3245	3	3	0
